"","YYYY","MM","DD","ATMP"
"6141",2014,"04","06","24.5"
"6142",2014,"04","07","25.1"
"6143",2014,"04","08","25.7"
"6144",2014,"04","09","22.1"
"6145",2014,"04","10","22.3"
"6146",2014,"04","11","23.5"
"6147",2014,"04","12","24.1"
"6148",2014,"04","13","24.0"
"6149",2014,"04","14","25.3"
"6150",2014,"04","15","25.6"
"6151",2014,"04","16","23.1"
"6152",2014,"04","17","25.4"
"6153",2014,"04","18","25.4"
"6154",2014,"04","19","26.1"
"6155",2014,"04","20","20.7"
"6156",2014,"04","21","20.4"
"6157",2014,"04","22","21.9"
"6158",2014,"04","23","21.4"
"6159",2014,"04","24","22.4"
"6160",2014,"04","25","23.9"
"6161",2014,"04","26","23.2"
"6162",2014,"04","27","26.1"
"6163",2014,"04","28","26.4"
"6164",2014,"04","29","26.2"
"6165",2014,"04","30","26.7"
"6166",2014,"05","01","26.8"
"6167",2014,"05","02","26.5"
"6168",2014,"05","03","25.3"
"6169",2014,"05","04","23.5"
"6170",2014,"05","05","23.2"
"6171",2014,"05","06","25.5"
"6172",2014,"05","07","25.9"
"6173",2014,"05","08","26.1"
"6174",2014,"05","09","25.9"
"6175",2014,"05","10","26.1"
"6176",2014,"05","11","26.0"
"6177",2014,"05","12","26.0"
"6178",2014,"05","13","26.4"
"6179",2014,"05","14","24.9"
"6180",2014,"05","15","26.7"
"6181",2014,"05","16","24.4"
"6182",2014,"05","17","22.1"
"6183",2014,"05","18","25.0"
"6184",2014,"05","19","24.9"
"6185",2014,"05","20","25.0"
"6186",2014,"05","21","24.9"
"6187",2014,"05","22","25.4"
"6188",2014,"05","23","24.1"
"6189",2014,"05","24","25.9"
"6190",2014,"05","25","26.3"
"6191",2014,"05","26","26.6"
"6192",2014,"05","27","26.6"
"6193",2014,"05","28","26.8"
"6194",2014,"05","29","26.6"
"6195",2014,"05","30","26.8"
"6196",2014,"05","31","26.8"
"6197",2014,"06","01","27.0"
"6198",2014,"06","02","27.1"
"6199",2014,"06","03","26.3"
"6200",2014,"06","04","26.0"
"6201",2014,"06","05","26.4"
"6202",2014,"06","06","26.9"
"6203",2014,"06","07","26.7"
"6204",2014,"06","08","27.4"
"6205",2014,"06","09","27.1"
"6206",2014,"06","10","26.4"
"6207",2014,"06","11","27.5"
"6208",2014,"06","12","24.4"
"6209",2014,"06","13","26.4"
"6210",2014,"06","14","27.7"
"6211",2014,"06","15","27.9"
"6212",2014,"06","16","27.8"
"6213",2014,"06","17","27.5"
"6214",2014,"06","18","26.6"
"6215",2014,"06","19","26.4"
"6216",2014,"06","20","27.3"
"6217",2014,"06","21","27.5"
"6218",2014,"06","22","27.6"
"6219",2014,"06","23","27.9"
"6220",2014,"06","24","27.8"
"6221",2014,"06","25","28.2"
"6222",2014,"06","26","28.5"
"6223",2014,"06","27","28.6"
"6224",2014,"06","28","28.3"
"6225",2014,"06","29","27.6"
"6226",2014,"06","30","27.4"
"6227",2014,"07","01","27.6"
"6228",2014,"07","02","29.0"
"6229",2014,"07","03","28.6"
"6230",2014,"07","04","29.0"
"6231",2014,"07","05","28.6"
"6232",2014,"07","06","27.9"
"6233",2014,"07","07","28.9"
"6234",2014,"07","08","28.4"
"6235",2014,"07","09","28.7"
"6236",2014,"07","10","28.2"
"6237",2014,"07","11","28.6"
"6238",2014,"07","12","28.5"
"6239",2014,"07","13","28.4"
"6240",2014,"07","14","28.5"
"6241",2014,"07","15","28.4"
"6242",2014,"07","16","28.4"
"6243",2014,"07","17","28.7"
"6244",2014,"07","18","26.7"
"6245",2014,"07","19","29.0"
"6246",2014,"07","20","29.1"
"6247",2014,"07","21","29.1"
"6248",2014,"07","22","28.8"
"6249",2014,"07","23","29.1"
"6250",2014,"07","24","29.0"
"6251",2014,"07","25","29.3"
"6252",2014,"07","26","29.0"
"6253",2014,"07","27","29.7"
"6254",2014,"07","28","29.3"
"6255",2014,"07","29","29.1"
"6256",2014,"07","30","28.9"
"6257",2014,"07","31","29.1"
"6258",2014,"08","01","29.2"
"6259",2014,"08","02","28.4"
"6260",2014,"08","03","27.6"
"6261",2014,"08","04","27.7"
"6262",2014,"08","05","28.7"
"6263",2014,"08","06","29.4"
"6264",2014,"08","07","29.2"
"6265",2014,"08","08","28.0"
"6266",2014,"08","09","29.0"
"6267",2014,"08","10","29.3"
"6268",2014,"08","11","29.0"
"6269",2014,"08","12","29.3"
"6270",2014,"08","13","29.4"
"6271",2014,"08","14","29.4"
"6272",2014,"08","15","29.4"
"6273",2014,"08","16","29.6"
"6274",2014,"08","17","29.6"
"6275",2014,"08","18","29.6"
"6276",2014,"08","19","28.2"
"6277",2014,"08","20","30.4"
"6278",2014,"08","21","29.2"
"6279",2014,"08","22","29.6"
"6280",2014,"08","23","29.5"
"6281",2014,"08","24","28.1"
"6282",2014,"08","25","28.7"
"6283",2014,"08","26","29.2"
"6284",2014,"08","27","29.2"
"6285",2014,"08","28","29.3"
"6286",2014,"08","29","29.6"
"6287",2014,"08","30","29.4"
"6288",2014,"08","31","29.2"
"6289",2014,"09","01","29.2"
"6290",2014,"09","02","28.7"
"6291",2014,"09","03","27.9"
"6292",2014,"09","04","27.7"
"6293",2014,"09","05","28.9"
"6294",2014,"09","06","29.0"
"6295",2014,"09","07","28.3"
"6296",2014,"09","08","27.9"
"6297",2014,"09","09","28.4"
"6298",2014,"09","10","27.5"
"6299",2014,"09","11","27.9"
"6300",2014,"09","12","24.3"
"6301",2014,"09","13","27.3"
"6302",2014,"09","14","27.5"
"6303",2014,"09","15","28.7"
"6304",2014,"09","16","28.3"
"6305",2014,"09","17","27.2"
"6306",2014,"09","18","27.7"
"6307",2014,"09","19","27.9"
"6308",2014,"09","20","28.4"
"6309",2014,"09","21","27.6"
"6310",2014,"09","22","28.7"
"6311",2014,"09","23","25.7"
"6312",2014,"09","24","26.4"
"6313",2014,"09","25","27.9"
"6314",2014,"09","26","27.7"
"6315",2014,"09","27","28.3"
"6316",2014,"09","28","28.5"
"6317",2014,"09","29","28.2"
"6318",2014,"09","30","28.3"
"6319",2014,"10","01","28.5"
"6320",2014,"10","02","27.2"
"6321",2014,"10","03","28.4"
"6322",2014,"10","04","28.4"
"6323",2014,"10","05","23.7"
"6324",2014,"10","06","25.7"
"6325",2014,"10","07","27.4"
"6326",2014,"10","08","28.0"
"6327",2014,"10","09","27.9"
"6328",2014,"10","10","27.9"
"6329",2014,"10","11","27.7"
"6330",2014,"10","12","27.9"
"6331",2014,"10","13","28.0"
"6332",2014,"10","14","27.8"
"6333",2014,"10","15","26.6"
"6334",2014,"10","16","23.7"
"6335",2014,"10","17","22.5"
"6336",2014,"10","18","25.1"
"6337",2014,"10","19","24.5"
"6338",2014,"10","20","27.2"
"6339",2014,"10","21","25.0"
"6340",2014,"10","22","26.2"
"6341",2014,"10","23","25.5"
"6342",2014,"10","24","24.3"
"6343",2014,"10","25","22.9"
"6344",2014,"10","26","21.8"
"6345",2014,"10","27","25.4"
"6346",2014,"10","28","26.3"
"6347",2014,"10","29","26.4"
"6348",2014,"10","30","24.6"
"6349",2014,"10","31","25.2"
"6350",2014,"11","01","20.9"
"6351",2014,"11","02","13.3"
"6352",2014,"11","03","17.3"
"6353",2014,"11","04","24.2"
"6354",2014,"11","05","25.0"
"6355",2014,"11","06","25.3"
"6356",2014,"11","07","22.1"
"6357",2014,"11","08","22.2"
"6358",2014,"11","09","25.7"
"6359",2014,"11","10","19.5"
"6360",2014,"11","11","19.9"
"6361",2014,"11","12","20.3"
"6362",2014,"11","13","22.4"
"6363",2014,"11","14","23.1"
"6364",2014,"11","15","20.5"
"6365",2014,"11","16","25.1"
"6366",2014,"11","17","26.2"
"6367",2014,"11","18","25.1"
"6368",2014,"11","19","18.3"
"6369",2014,"11","20","20.0"
"6370",2014,"11","21","24.4"
"6371",2014,"11","22","25.4"
"6372",2014,"11","23","26.0"
"6373",2014,"11","24","26.4"
"6374",2014,"11","25","26.3"
"6375",2014,"11","26","26.5"
"6376",2014,"11","27","15.4"
"6377",2014,"11","28","14.7"
"6378",2014,"11","29","15.9"
"6379",2014,"11","30","23.3"
"6380",2014,"12","01","24.3"
"6381",2014,"12","02","24.6"
"6382",2014,"12","03","24.5"
"6383",2014,"12","04","24.3"
"6384",2014,"12","05","24.9"
"6385",2014,"12","06","24.3"
"6386",2014,"12","07","21.1"
"6387",2014,"12","08","19.2"
"6388",2014,"12","09","17.4"
"6389",2014,"12","10","12.8"
"6390",2014,"12","11","16.2"
"6391",2014,"12","12","16.4"
"6392",2014,"12","13","15.2"
"6393",2014,"12","14","17.3"
"6394",2014,"12","15","20.1"
"6395",2014,"12","16","18.7"
"6396",2014,"12","17","19.3"
"6397",2014,"12","18","20.4"
"6398",2014,"12","19","20.0"
"6399",2014,"12","20","23.3"
"6400",2014,"12","21","23.7"
"6401",2014,"12","22","24.3"
"6402",2014,"12","23","25.1"
"6403",2014,"12","24","25.4"
"6404",2014,"12","25","23.9"
"6405",2014,"12","26","24.7"
"6406",2014,"12","27","24.7"
"6407",2014,"12","28","24.4"
"6408",2014,"12","29","25.0"
"6409",2014,"12","30","24.1"
"6410",2014,"12","31","24.6"
"6411",2015,"01","01","22.8"
"6412",2015,"01","02","25.1"
"6413",2015,"01","03","25.4"
"6414",2015,"01","04","25.4"
"6415",2015,"01","05","25.1"
"6416",2015,"01","06","24.8"
"6417",2015,"01","07","22.7"
"6418",2015,"01","08","15.5"
"6419",2015,"01","09","22.6"
"6420",2015,"01","10","18.0"
"6421",2015,"01","11","24.0"
"6422",2015,"01","12","24.9"
"6423",2015,"01","13","23.0"
"6424",2015,"01","14","20.8"
"6425",2015,"01","15","19.7"
"6426",2015,"01","16","18.2"
"6427",2015,"01","17","17.3"
"6428",2015,"01","18","23.8"
"6429",2015,"01","19","17.3"
"6430",2015,"01","20","22.4"
"6431",2015,"01","21","23.5"
"6432",2015,"01","22","23.8"
"6433",2015,"01","23","23.2"
"6434",2015,"01","24","24.9"
"6435",2015,"01","25","14.0"
"6436",2015,"01","26","19.9"
"6437",2015,"01","27","16.0"
"6438",2015,"01","28","15.1"
"6439",2015,"01","29","14.9"
"6440",2015,"01","30","18.1"
"6441",2015,"01","31","18.6"
"6442",2015,"02","01","20.7"
"6443",2015,"02","02","23.3"
"6444",2015,"02","03","17.0"
"6445",2015,"02","04","22.3"
"6446",2015,"02","05","24.5"
"6447",2015,"02","06","15.7"
"6448",2015,"02","07","20.3"
"6449",2015,"02","08","21.4"
"6450",2015,"02","09","21.8"
"6451",2015,"02","10","18.1"
"6452",2015,"02","11","14.0"
"6453",2015,"02","12","16.9"
"6454",2015,"02","13","15.8"
"6455",2015,"02","14","10.5"
"6456",2015,"02","15","13.8"
"6457",2015,"02","16","20.7"
"6458",2015,"02","17","23.2"
"6459",2015,"02","18","19.8"
"6460",2015,"02","19","11.7"
"6461",2015,"02","20","8.3"
"6462",2015,"02","21","19.5"
"6463",2015,"02","22","22.8"
"6464",2015,"02","23","23.6"
"6465",2015,"02","24","20.4"
"6466",2015,"02","25","22.0"
"6467",2015,"02","26","24.0"
"6468",2015,"02","27","22.2"
"6469",2015,"02","28","24.2"
"6470",2015,"03","01","24.1"
"6471",2015,"03","02","23.7"
"6472",2015,"03","03","23.5"
"6473",2015,"03","04","24.1"
"6474",2015,"03","05","24.5"
"6475",2015,"03","06","24.1"
"6476",2015,"03","07","22.5"
"6477",2015,"03","08","23.3"
"6478",2015,"03","09","24.1"
"6479",2015,"03","10","24.6"
"6480",2015,"03","11","24.8"
"6481",2015,"03","12","24.5"
"6482",2015,"03","13","24.2"
"6483",2015,"03","14","24.5"
"6484",2015,"03","15","24.3"
"6485",2015,"03","16","22.9"
"6486",2015,"03","17","24.3"
"6487",2015,"03","18","21.9"
"6488",2015,"03","19","23.7"
"6489",2015,"03","20","23.4"
"6490",2015,"03","21","23.0"
"6491",2015,"03","22","24.4"
"6492",2015,"03","23","24.1"
"6493",2015,"03","24","24.3"
"6494",2015,"03","25","22.2"
"6495",2015,"03","26","25.7"
"6496",2015,"03","27","25.6"
"6497",2015,"03","28","18.8"
"6498",2015,"03","29","16.8"
"6499",2015,"03","30","20.2"
"6500",2015,"03","31","20.5"
"6501",2015,"04","01","22.4"
"6502",2015,"04","02","23.8"
"6503",2015,"04","03","23.7"
"6504",2015,"04","04","24.4"
"6505",2015,"04","05","24.5"
"6506",2015,"04","06","24.9"
"6507",2015,"04","07","24.7"
"6508",2015,"04","08","24.9"
"6509",2015,"04","09","25.0"
"6510",2015,"04","10","25.3"
"6511",2015,"04","11","25.5"
"6512",2015,"04","12","25.8"
"6513",2015,"04","13","25.8"
"6514",2015,"04","14","25.6"
"6515",2015,"04","15","26.0"
"6516",2015,"04","16","26.0"
"6517",2015,"04","17","26.1"
"6518",2015,"04","18","26.1"
"6519",2015,"04","19","26.2"
"6520",2015,"04","20","26.4"
"6521",2015,"04","21","27.0"
"6522",2015,"04","22","24.8"
"6523",2015,"04","23","26.8"
"6524",2015,"04","24","27.0"
"6525",2015,"04","25","27.0"
"6526",2015,"04","26","27.3"
"6527",2015,"04","27","27.5"
"6528",2015,"04","28","27.6"
"6529",2015,"04","29","23.7"
"6530",2015,"04","30","26.5"
"6531",2015,"05","01","21.5"
"6532",2015,"05","02","23.1"
"6533",2015,"05","03","23.9"
"6534",2015,"05","04","24.1"
"6535",2015,"05","05","22.9"
"6536",2015,"05","06","21.9"
"6537",2015,"05","07","25.1"
"6538",2015,"05","08","24.9"
"6539",2015,"05","09","25.2"
"6540",2015,"05","10","26.8"
"6541",2015,"05","11","26.6"
"6542",2015,"05","12","26.3"
"6543",2015,"05","13","26.6"
"6544",2015,"05","14","26.8"
"6545",2015,"05","15","26.5"
"6546",2015,"05","16","26.7"
"6547",2015,"05","17","26.7"
"6548",2015,"05","18","26.2"
"6549",2015,"05","19","26.3"
"6550",2015,"05","20","26.4"
"6551",2015,"05","21","27.2"
"6552",2015,"05","22","26.7"
"6553",2015,"05","23","27.5"
"6554",2015,"05","24","27.1"
"6555",2015,"05","25","27.3"
"6556",2015,"05","26","26.9"
"6557",2015,"05","27","26.6"
"6558",2015,"05","28","26.1"
"6559",2015,"05","29","25.8"
"6560",2015,"05","30","26.4"
"6561",2015,"05","31","26.5"
"6562",2015,"06","01","26.8"
"6563",2015,"06","02","26.9"
"6564",2015,"06","03","24.4"
"6565",2015,"06","04","26.3"
"6566",2015,"06","05","26.0"
"6567",2015,"06","06","25.8"
"6568",2015,"06","07","28.2"
"6569",2015,"06","08","27.0"
"6570",2015,"06","09","27.7"
"6571",2015,"06","10","27.7"
"6572",2015,"06","11","26.6"
"6573",2015,"06","12","27.9"
"6574",2015,"06","13","27.9"
"6575",2015,"06","14","27.9"
"6576",2015,"06","15","27.0"
"6577",2015,"06","16","27.8"
"6578",2015,"06","17","28.0"
"6579",2015,"06","18","28.1"
"6580",2015,"06","19","28.2"
"6581",2015,"06","20","28.3"
"6582",2015,"06","21","28.2"
"6583",2015,"06","22","28.4"
"6584",2015,"06","23","28.2"
"6585",2015,"06","24","28.5"
"6586",2015,"06","25","28.3"
"6587",2015,"06","26","28.3"
"6588",2015,"06","27","28.3"
"6589",2015,"06","28","28.3"
"6590",2015,"06","29","28.5"
"6591",2015,"06","30","29.4"
"6592",2015,"07","01","28.6"
"6593",2015,"07","02","28.7"
"6594",2015,"07","03","28.6"
"6595",2015,"07","04","28.9"
"6596",2015,"07","05","28.7"
"6597",2015,"07","06","28.6"
"6598",2015,"07","07","28.7"
"6599",2015,"07","08","28.5"
"6600",2015,"07","09","28.2"
"6601",2015,"07","10","28.5"
"6602",2015,"07","11","28.4"
"6603",2015,"07","12","27.9"
"6604",2015,"07","13","28.2"
"6605",2015,"07","14","28.4"
"6606",2015,"07","15","27.9"
"6607",2015,"07","16","28.5"
"6608",2015,"07","17","29.0"
"6609",2015,"07","18","28.9"
"6610",2015,"07","19","28.8"
"6611",2015,"07","20","28.5"
"6612",2015,"07","21","28.8"
"6613",2015,"07","22","28.8"
"6614",2015,"07","23","29.9"
"6615",2015,"07","24","27.9"
"6616",2015,"07","25","28.5"
"6617",2015,"07","26","29.1"
"6618",2015,"07","27","29.3"
"6619",2015,"07","28","28.9"
"6620",2015,"07","29","29.3"
"6621",2015,"07","30","28.5"
"6622",2015,"07","31","29.6"
"6623",2015,"08","01","29.2"
"6624",2015,"08","02","29.4"
"6625",2015,"08","03","28.3"
"6626",2015,"08","04","29.0"
"6627",2015,"08","05","29.1"
"6628",2015,"08","06","29.2"
"6629",2015,"08","07","29.1"
"6630",2015,"08","08","28.6"
"6631",2015,"08","09","28.2"
"6632",2015,"08","10","29.1"
"6633",2015,"08","11","29.3"
"6634",2015,"08","12","29.1"
"6635",2015,"08","13","29.1"
"6636",2015,"08","14","28.5"
"6637",2015,"08","15","29.0"
"6638",2015,"08","16","29.0"
"6639",2015,"08","17","29.4"
"6640",2015,"08","18","29.1"
"6641",2015,"08","19","29.2"
"6642",2015,"08","20","29.3"
"6643",2015,"08","21","29.4"
"6644",2015,"08","22","29.4"
"6645",2015,"08","23","28.6"
"6646",2015,"08","24","29.7"
"6647",2015,"08","25","28.7"
"6648",2015,"08","26","27.3"
"6649",2015,"08","27","25.0"
"6650",2015,"08","28","29.0"
"6651",2015,"08","29","29.6"
"6652",2015,"08","30","28.0"
"6653",2015,"08","31","28.6"
"6654",2015,"09","01","29.0"
"6655",2015,"09","02","29.5"
"6656",2015,"09","03","29.9"
"6657",2015,"09","04","29.2"
"6658",2015,"09","05","29.2"
"6659",2015,"09","06","27.8"
"6660",2015,"09","07","29.2"
"6661",2015,"09","08","29.9"
"6662",2015,"09","09","29.2"
"6663",2015,"09","10","29.7"
"6664",2015,"09","11","29.5"
"6665",2015,"09","12","28.8"
"6666",2015,"09","13","29.3"
"6667",2015,"09","14","29.3"
"6668",2015,"09","15","27.7"
"6669",2015,"09","16","29.2"
"6670",2015,"09","17","28.4"
"6671",2015,"09","18","28.0"
"6672",2015,"09","19","28.2"
"6673",2015,"09","20","28.9"
"6674",2015,"09","21","28.6"
"6675",2015,"09","22","28.8"
"6676",2015,"09","23","28.2"
"6677",2015,"09","24","26.6"
"6678",2015,"09","25","28.2"
"6679",2015,"09","26","28.5"
"6680",2015,"09","27","28.9"
"6681",2015,"09","28","28.1"
"6682",2015,"09","29","25.0"
"6683",2015,"09","30","27.8"
"6684",2015,"10","01","26.5"
"6685",2015,"10","02","26.5"
"6686",2015,"10","03","25.8"
"6687",2015,"10","04","26.8"
"6688",2015,"10","05","26.8"
"6689",2015,"10","06","26.9"
"6690",2015,"10","07","26.6"
"6691",2015,"10","08","28.1"
"6692",2015,"10","09","28.0"
"6693",2015,"10","10","28.1"
"6694",2015,"10","11","26.8"
"6695",2015,"10","12","26.7"
"6696",2015,"10","13","27.3"
"6697",2015,"10","14","27.7"
"6698",2015,"10","15","27.6"
"6699",2015,"10","16","28.0"
"6700",2015,"10","17","27.5"
"6701",2015,"10","18","26.6"
"6702",2015,"10","19","26.5"
"6703",2015,"10","20","26.3"
"6704",2015,"10","21","26.8"
"6705",2015,"10","22","26.9"
"6706",2015,"10","23","26.6"
"6707",2015,"10","24","26.3"
"6708",2015,"10","25","26.7"
"6709",2015,"10","26","26.4"
"6710",2015,"10","27","26.6"
"6711",2015,"10","28","25.5"
"6712",2015,"10","29","26.9"
"6713",2015,"10","30","26.1"
"6714",2015,"10","31","27.2"
"6715",2015,"11","01","27.3"
"6716",2015,"11","02","27.3"
"6717",2015,"11","03","27.1"
"6718",2015,"11","04","27.7"
"6719",2015,"11","05","27.3"
"6720",2015,"11","06","27.0"
"6721",2015,"11","07","27.3"
"6722",2015,"11","08","27.4"
"6723",2015,"11","09","27.5"
"6724",2015,"11","10","26.8"
"6725",2015,"11","11","26.9"
"6726",2015,"11","12","27.5"
"6727",2015,"11","13","27.4"
"6728",2015,"11","14","27.4"
"6729",2015,"11","15","26.4"
"6730",2015,"11","16","26.7"
"6731",2015,"11","17","26.3"
"6732",2015,"11","18","27.1"
"6733",2015,"11","19","26.9"
"6734",2015,"11","20","26.6"
"6735",2015,"11","21","26.7"
"6736",2015,"11","22","25.2"
"6737",2015,"11","23","21.1"
"6738",2015,"11","24","23.6"
"6739",2015,"11","25","24.5"
"6740",2015,"11","26","25.2"
"6741",2015,"11","27","25.3"
"6742",2015,"11","28","25.2"
"6743",2015,"11","29","21.5"
"6744",2015,"11","30","24.4"
"6745",2015,"12","01","25.9"
"6746",2015,"12","02","26.5"
"6747",2015,"12","03","25.8"
"6748",2015,"12","04","21.9"
"6749",2015,"12","06","25.6"
"6750",2015,"12","08","21.9"
"6751",2015,"12","09","24.3"
"6752",2015,"12","10","23.0"
"6753",2015,"12","11","23.8"
"6754",2015,"12","12","25.2"
"6755",2015,"12","13","25.5"
"6756",2015,"12","14","25.8"
"6757",2015,"12","15","25.8"
"6758",2015,"12","16","25.6"
"6759",2015,"12","17","26.1"
"6760",2015,"12","18","26.2"
"6761",2015,"12","19","20.2"
"6762",2015,"12","20","23.2"
"6763",2015,"12","21","25.4"
"6764",2015,"12","22","25.8"
"6765",2015,"12","23","26.4"
"6766",2015,"12","24","26.4"
"6767",2015,"12","25","26.3"
"6768",2015,"12","26","26.1"
"6769",2015,"12","27","25.7"
"6770",2015,"12","28","26.1"
"6771",2015,"12","29","26.3"
"6772",2015,"12","30","26.2"
"6773",2015,"12","31","26.0"
"6774",2016,"01","01","26.0"
"6775",2016,"01","02","25.0"
"6776",2016,"01","04","18.7"
"6777",2016,"01","05","18.3"
"6778",2016,"01","06","21.2"
"6779",2016,"01","07","18.6"
"6780",2016,"01","08","24.7"
"6781",2016,"01","09","24.4"
"6782",2016,"01","10","25.2"
"6783",2016,"01","11","17.5"
"6784",2016,"01","12","17.5"
"6785",2016,"01","13","18.0"
"6786",2016,"01","14","20.4"
"6787",2016,"01","15","24.8"
"6788",2016,"01","16","20.4"
"6789",2016,"01","17","26.2"
"6790",2016,"01","18","14.7"
"6791",2016,"01","19","14.5"
"6792",2016,"01","20","13.8"
"6793",2016,"01","21","21.1"
"6794",2016,"01","22","22.7"
"6795",2016,"01","23","19.4"
"6796",2016,"01","24","11.3"
"6797",2016,"01","25","14.6"
"6798",2016,"01","26","23.0"
"6799",2016,"01","27","24.8"
"6800",2016,"01","28","25.0"
"6801",2016,"01","29","18.7"
"6802",2016,"01","30","15.8"
"6803",2016,"01","31","22.3"
"6804",2016,"02","01","23.7"
"6805",2016,"02","02","24.5"
"6806",2016,"02","03","24.6"
"6807",2016,"02","04","24.6"
"6808",2016,"02","05","17.6"
"6809",2016,"02","06","22.9"
"6810",2016,"02","07","14.8"
"6811",2016,"02","08","12.3"
"6812",2016,"02","09","17.8"
"6813",2016,"02","10","16.3"
"6814",2016,"02","11","12.6"
"6815",2016,"02","12","16.7"
"6816",2016,"02","13","18.0"
"6817",2016,"02","24","24.9"
"6818",2016,"02","25","18.9"
"6819",2016,"02","26","14.8"
